sampleID_NGI	sampleID_SEQ	sampleID_FIELD	sampleID_LAB	dataset	lab_sample_type	country	biological_spikes	artificial_spikes	sample_metadata_file	lysate_rack_ID	lysate_well_ID	dna_plate_ID	dna_plate_well_ID	sequencing_batch	sequencing_batch_NGI	notes
P28410_1181	FH004_H200329	SDHMDW	H200329	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	E11	3000491442	E11	batch18	P28410	NA
P28410_1284	FH003_H200267	SDIAMP	H200267	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	H1	3000491456	H1	batch18	P28410	NA
P28410_1161	FH004_H200278	SDIKLM	H200278	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	A9	3000491442	A9	batch18	P28410	NA
P28410_1059	FH002_H200124	SDL8D8	H200124	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	C8	3000491443	C8	batch18	P28410	NA
P28410_1230	FH0010_H200845	SDP65Z	H200845	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	C6	3000491447	C6	batch18	P28410	NA
P28410_1417	FH005_H200413	SDREPA	H200413	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	E6	3000491437	E6	batch18	P28410	NA
P28410_1026	FH002_H200108	SDSZPJ	H200108	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	B4	3000491443	B4	batch18	P28410	NA
P28410_1130	FH004_H200287	SDT2C2	H200287	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	B5	3000491442	B5	batch18	P28410	NA
P28410_1297	FH003_H200233	SDVB5K	H200233	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	E3	3000491456	E3	batch18	P28410	NA
P28410_1328	FH003_H200225	SDVV36	H200225	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	D7	3000491456	D7	batch18	P28410	NA
P28410_1437	FH005_H200367	SDX8TL	H200367	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	A9	3000491437	A9	batch18	P28410	NA
P28410_1237	FH0010_H200847	SDYFR3	H200847	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	C7	3000491447	C7	batch18	P28410	NA
P28410_1212	FH0010_H200880	SE5DJQ	H200880	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	F3	3000491447	F3	batch18	P28410	NA
P28410_1004	FH002_H200129	SE6RDE	H200129	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	D1	3000491443	D1	batch18	P28410	NA
P28410_1261	FH0010_H200887	SE7D5F	H200887	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	F10	3000491447	F10	batch18	P28410	NA
P28410_1140	FH004_H200312	SEAD75	H200312	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	D6	3000491442	D6	batch18	P28410	NA
P28410_1443	FH005_H200441	SEBFHI	H200441	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	G9	3000491437	G9	batch18	P28410	NA
P28410_1251	FH0010_H200849	SEF8K3	H200849	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	C9	3000491447	C9	batch18	P28410	NA
P28410_1007	FH002_H200166	SEHYHP	H200166	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	G1	3000491443	G1	batch18	P28410	NA
P28410_1178	FH004_H200293	SEIPUB	H200293	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	B11	3000491442	B11	batch18	P28410	NA
P28410_1146	FH004_H200289	SEJSBY	H200289	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	B7	3000491442	B7	batch18	P28410	NA
P28410_1246	FH0010_H200873	SELDQS	H200873	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	E8	3000491447	E8	batch18	P28410	NA
P28410_1009	FH002_H200093	SENQVH	H200093	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	A2	3000491443	A2	batch18	P28410	NA
P28410_1362	FH003_H200253	SES8GA	H200253	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	F11	3000491456	F11	batch18	P28410	NA
P28410_1339	FH003_H200262	SESLY3	H200262	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	G8	3000491456	G8	batch18	P28410	NA
P28410_1045	FH002_H200147	SEVHXT	H200147	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	E6	3000491443	E6	batch18	P28410	NA
P28410_1155	FH004_H200302	SF5M6M	H200302	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	C8	3000491442	C8	batch18	P28410	NA
P28410_1395	FH005_H200435	SF6TFQ	H200435	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	G3	3000491437	G3	batch18	P28410	NA
P28410_1381	FH005_H200360	SF7G2S	H200360	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	A2	3000491437	A2	batch18	P28410	NA
P28410_1463	FH005_H200395	SFFS5P	H200395	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	C12	3000491437	C12	batch18	P28410	NA
P28410_1264	FH0010_H200838	SFIGDF	H200838	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	B11	3000491447	B11	batch18	P28410	NA
P28410_1207	FH0010_H200817	SFKMCD	H200817	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	A3	3000491447	A3	batch18	P28410	NA
P28410_1067	FH002_H200125	SFLTGE	H200125	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	C9	3000491443	C9	batch18	P28410	NA
P28410_1456	FH005_H200406	SFMUIZ	H200406	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	D11	3000491437	D11	batch18	P28410	NA
P28410_1403	FH005_H200436	SFPD5J	H200436	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	G4	3000491437	G4	batch18	P28410	NA
P28410_1384	FH005_H200397	SFUYP6	H200397	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	D2	3000491437	D2	batch18	P28410	NA
P28410_1287	FH003_H200207	SFVYZD	H200207	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	C2	3000491456	C2	batch18	P28410	NA
P28410_1118	FH004_H200334	SFXVNC	H200334	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	F3	3000491442	F3	batch18	P28410	NA
P28410_1317	FH003_H200187	SG2TLU	H200187	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	A6	3000491456	A6	batch18	P28410	NA
P28410_1172	FH004_H200316	SG9EXV	H200316	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	D10	3000491442	D10	batch18	P28410	NA
P28410_1189	FH004_H200331	SGAIDK	H200331	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	E12	3000491442	E12	batch18	P28410	NA
P28410_1414	FH005_H200377	SGCSPE	H200377	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	B6	3000491437	B6	batch18	P28410	NA
P28410_1049	FH002_H200099	SGDWKU	H200099	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	A7	3000491443	A7	batch18	P28410	NA
P28410_1344	FH003_H200227	SGGLX7	H200227	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	D9	3000491456	D9	batch18	P28410	NA
P28410_1060	FH002_H200137	SGHNIG	H200137	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	D8	3000491443	D8	batch18	P28410	NA
P28410_1229	FH0010_H200832	SGPH6T	H200832	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	B6	3000491447	B6	batch18	P28410	NA
P28410_1377	FH005_H200408	SGR5XF	H200408	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	E1	3000491437	E1	batch18	P28410	NA
P28410_1109	FH004_H200320	SGRA8K	H200320	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	E2	3000491442	E2	batch18	P28410	NA
P28410_1211	FH0010_H200867	SGRPLW	H200867	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	E3	3000491447	E3	batch18	P28410	NA
P28410_1256	FH0010_H200824	SGT4PR	H200824	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	A10	3000491447	A10	batch18	P28410	NA
P28410_1122	FH004_H200286	SGTF1J	H200286	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	B4	3000491442	B4	batch18	P28410	NA
P28410_1115	FH004_H200297	SGTJPR	H200297	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	C3	3000491442	C3	batch18	P28410	NA
P28410_1022	FH002_H200156	SGXWLT	H200156	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	F3	3000491443	F3	batch18	P28410	NA
P28410_1254	FH0010_H200886	SGYBCC	H200886	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	F9	3000491447	F9	batch18	P28410	NA
P28410_1275	FH0010_H200889	SGZMIM	H200889	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	F12	3000491447	F12	batch18	P28410	NA
P28410_1302	FH003_H200197	SGZUHD	H200197	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	B4	3000491456	B4	batch18	P28410	NA
P28410_1455	FH005_H200394	SH28K7	H200394	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	C11	3000491437	C11	batch18	P28410	NA
P28410_1291	FH003_H200256	SH6MJR	H200256	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	G2	3000491456	G2	batch18	P28410	NA
P28410_1442	FH005_H200429	SH7ETP	H200429	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	F9	3000491437	F9	batch18	P28410	NA
P28410_1334	FH003_H200201	SHDDWK	H200201	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	B8	3000491456	B8	batch18	P28410	NA
P28410_1295	FH003_H200208	SHDELQ	H200208	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	C3	3000491456	C3	batch18	P28410	NA
P28410_1286	FH003_H200195	SHKE4T	H200195	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	B2	3000491456	B2	batch18	P28410	NA
P28410_1253	FH0010_H200874	SHKXNC	H200874	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	E9	3000491447	E9	batch18	P28410	NA
P28410_1195	FH0010_H200840	SHLY4A	H200840	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	C1	3000491447	C1	batch18	P28410	NA
P28410_1349	FH003_H200191	SHPSAH	H200191	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	A10	3000491456	A10	batch18	P28410	NA
P28410_1447	FH005_H200393	SHSAAC	H200393	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	C10	3000491437	C10	batch18	P28410	NA
P28410_1243	FH0010_H200834	SHUWLJ	H200834	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	B8	3000491447	B8	batch18	P28410	NA
P28410_1180	FH004_H200317	SHWUXJ	H200317	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	D11	3000491442	D11	batch18	P28410	NA
P28410_1177	FH004_H200281	SHXCR7	H200281	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	A11	3000491442	A11	batch18	P28410	NA
P28410_1382	FH005_H200373	SHYJZN	H200373	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	B2	3000491437	B2	batch18	P28410	NA
P28410_1124	FH004_H200310	SHZNVZ	H200310	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	D4	3000491442	D4	batch18	P28410	NA
P28410_1098	FH004_H200283	SI2CBG	H200283	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	B1	3000491442	B1	batch18	P28410	NA
P28410_1031	FH002_H200169	SIE9LD	H200169	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	G4	3000491443	G4	batch18	P28410	NA
P28410_1304	FH003_H200222	SIEHVU	H200222	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	D4	3000491456	D4	batch18	P28410	NA
P28410_1271	FH0010_H200839	SIHBFY	H200839	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	B12	3000491447	B12	batch18	P28410	NA
P28410_1342	FH003_H200202	SIHUZK	H200202	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	B9	3000491456	B9	batch18	P28410	NA
P28410_1219	FH0010_H200881	SIKCYJ	H200881	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	F4	3000491447	F4	batch18	P28410	NA
P28410_1318	FH003_H200199	SIKI4N	H200199	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	B6	3000491456	B6	batch18	P28410	NA
P28410_1449	FH005_H200417	SIPLE8	H200417	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	E10	3000491437	E10	batch18	P28410	NA
P28410_1423	FH005_H200390	SIQXF9	H200390	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	C7	3000491437	C7	batch18	P28410	NA
P28410_1263	FH0010_H200825	SIRPLV	H200825	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	A11	3000491447	A11	batch18	P28410	NA
P28410_1257	FH0010_H200837	SIXPEU	H200837	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	B10	3000491447	B10	batch18	P28410	NA
P28410_1073	FH002_H200102	SIZSVD	H200102	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	A10	3000491443	A10	batch18	P28410	NA
P28410_1095	FH002_H200178	SJDXUE	H200178	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	G12	3000491443	G12	batch18	P28410	NA
P28410_1373	FH005_H200359	SJHVZW	H200359	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	A1	3000491437	A1	batch18	P28410	NA
P28410_1017	FH002_H200094	SJJFYF	H200094	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	A3	3000491443	A3	batch18	P28410	NA
P28410_1024	FH002_H200181	SJKPS5	H200181	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	H3	3000491443	H3	batch18	P28410	NA
P28410_1012	FH002_H200130	SJLDTA	H200130	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	D2	3000491443	D2	batch18	P28410	NA
P28410_1066	FH002_H200113	SJM3YU	H200113	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	B9	3000491443	B9	batch18	P28410	NA
P28410_1385	FH005_H200409	SJRHSX	H200409	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	E2	3000491437	E2	batch18	P28410	NA
P28410_1077	FH002_H200151	SJSRVZ	H200151	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	E10	3000491443	E10	batch18	P28410	NA
P28410_1038	FH002_H200158	SJSW45	H200158	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	F5	3000491443	F5	batch18	P28410	NA
P28410_1001	FH002_H200092	SJTLBQ	H200092	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	A1	3000491443	A1	batch18	P28410	NA
P28410_1145	FH004_H200276	SJUJXD	H200276	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	A7	3000491442	A7	batch18	P28410	NA
P28410_1398	FH005_H200375	SJYFRD	H200375	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	B4	3000491437	B4	batch18	P28410	NA
P28410_1070	FH002_H200162	SJYQHB	H200162	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	F9	3000491443	F9	batch18	P28410	NA
P28410_1132	FH004_H200311	SJZNI3	H200311	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	D5	3000491442	D5	batch18	P28410	NA
P28410_1079	FH002_H200175	SK5MWL	H200175	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	G10	3000491443	G10	batch18	P28410	NA
P28410_1245	FH0010_H200860	SK7LJD	H200860	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	D8	3000491447	D8	batch18	P28410	NA
P28410_1240	FH0010_H200884	SKA8NJ	H200884	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	F7	3000491447	F7	batch18	P28410	NA
P28410_1411	FH005_H200437	SKADGU	H200437	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	G5	3000491437	G5	batch18	P28410	NA
P28410_1402	FH005_H200424	SKCS2K	H200424	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	F4	3000491437	F4	batch18	P28410	NA
P28410_1424	FH005_H200402	SKCTTY	H200402	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	D7	3000491437	D7	batch18	P28410	NA
P28410_1138	FH004_H200288	SKGQDI	H200288	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	B6	3000491442	B6	batch18	P28410	NA
P28410_1104	FH004_H200356	SKIA2D	H200356	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	H1	3000491442	H1	batch18	P28410	NA
P28410_1153	FH004_H200277	SKN1DI	H200277	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	A8	3000491442	A8	batch18	P28410	NA
P28410_1085	FH002_H200152	SKPDMA	H200152	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	E11	3000491443	E11	batch18	P28410	NA
P28410_1106	FH004_H200284	SKPQKT	H200284	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	B2	3000491442	B2	batch18	P28410	NA
P28410_1090	FH002_H200116	SKSCWI	H200116	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	B12	3000491443	B12	batch18	P28410	NA
P28410_1105	FH004_H200271	SKVHMG	H200271	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	A2	3000491442	A2	batch18	P28410	NA
P28410_1158	FH004_H200339	SKW6ZS	H200339	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	F8	3000491442	F8	batch18	P28410	NA
P28410_1418	FH005_H200426	SKWPEH	H200426	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	F6	3000491437	F6	batch18	P28410	NA
P28410_1166	FH004_H200340	SLBCHI	H200340	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	F9	3000491442	F9	batch18	P28410	NA
P28410_1062	FH002_H200161	SLBVYU	H200161	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	F8	3000491443	F8	batch18	P28410	NA
P28410_1392	FH005_H200398	SLEFBT	H200398	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	D3	3000491437	D3	batch18	P28410	NA
P28410_1407	FH005_H200388	SLFR6S	H200388	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	C5	3000491437	C5	batch18	P28410	NA
P28410_1214	FH0010_H200818	SLHHQ6	H200818	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	A4	3000491447	A4	batch18	P28410	NA
P28410_1057	FH002_H200100	SLI4R1	H200100	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	A8	3000491443	A8	batch18	P28410	NA
P28410_1397	FH005_H200362	SLL5EZ	H200362	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	A4	3000491437	A4	batch18	P28410	NA
P28410_1182	FH004_H200342	SM51MU	H200342	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	F11	3000491442	F11	batch18	P28410	NA
P28410_1020	FH002_H200131	SM5MGH	H200131	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	D3	3000491443	D3	batch18	P28410	NA
P28410_1005	FH002_H200142	SMDAG7	H200142	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	E1	3000491443	E1	batch18	P28410	NA
P28410_1002	FH002_H200105	SMHBVJ	H200105	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	B1	3000491443	B1	batch18	P28410	NA
P28410_1277	FH003_H200182	SMIFDU	H200182	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	A1	3000491456	A1	batch18	P28410	NA
P28410_1300	FH003_H200269	SMKBXR	H200269	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	H3	3000491456	H3	batch18	P28410	NA
P28410_1101	FH004_H200319	SMKJUV	H200319	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH004	E1	3000491442	E1	batch18	P28410	NA
P28410_1279	FH003_H200206	SMN9AH	H200206	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	C1	3000491456	C1	batch18	P28410	NA
P28410_1210	FH0010_H200855	SMPFTN	H200855	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH010	D3	3000491447	D3	batch18	P28410	NA
P28410_1457	FH005_H200418	SMRUGQ	H200418	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	E11	3000491437	E11	batch18	P28410	NA
P28410_1467	FH005_H200444	SMSZKU	H200444	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	G12	3000491437	G12	batch18	P28410	NA
P28410_1343	FH003_H200214	SMT9K1	H200214	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	C9	3000491456	C9	batch18	P28410	NA
P28410_1390	FH005_H200374	SMTCLF	H200374	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	B3	3000491437	B3	batch18	P28410	NA
P28410_1021	FH002_H200144	SMTMR5	H200144	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH002	E3	3000491443	E3	batch18	P28410	NA
P28410_1450	FH005_H200430	SMVIK9	H200430	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH005	F10	3000491437	F10	batch18	P28410	NA
P28410_1294	FH003_H200196	SMWIUC	H200196	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH003	B3	3000491456	B3	batch18	P28410	NA
